roduid,lifespan,FAILURETYPE,H2S_CONCENTRATION,PrimarySetpoint,SecondarySetpoint,StrokeLength,GrossStrokeLength,Fillage,bha_configuration,max_unguided_dls,dls_high_in_hole,gas_anchor_length,MAX_INCLINATION,manual_scale,packer_vs_tac,AVG_PRESS_FLOWLINE,AVG_PRESSURE_TUBING,AVG_PRESSURE_CASING,AVG_OIL_VOLUME,AVG_WATER_VOLUME,AVG_LIQUID_VOLUME,rod_sinker_type,rod_has_guides,rod_make,rod_apigrade,ROUTE,overall_max_sideload,shallow_max_sideload,max_unguided_sideload,DESANDDEGAS_TYP,NIPPLE_SET_DEPTH,pump_bore
GB15TBSE80081070362681,754.7291666666666,Rods,0.0,75.0,60.0,168.039993286132,153.456041755916,98.18000030517571,PACKER_TAC_DONNAN,2.28,2.28,17.3,6.95,N,hornet,55.627828,153.355409,62.489301,111.36125700000001,142.78534,254.146597,SLICK_SINKER_BARS,True,strategize next-generation users,SpecialService,900,254.39,254.39,142.47,Miller LLC,9951.2,1.75
GB59ZSJS06860090565736,2132.40625,Sucker Rod Pump,0.0,75.0,60.0,144.0,124.869463933657,79.8176498413086,PACKER_DONNAN,3.5853848,2.16821335584171,20.79,2.3,N,OTHER_PACKER,35.783716,58.900906000000006,54.307226,31.271897999999997,19.248007,50.492181,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,900,193.22,181.49,193.22,Miller LLC,10019.1,1.5
GB75MUDQ79260997366704,23.822916666666668,Rods,0.0,75.0,60.0,144.0,137.258582375266,99.4000015258789,TAC_ABOVE_NIP,3.7565706,1.83348927173372,19.5,2.39,N,OTHER_ANCHOR,40.648,91.83956500000001,204.938261,86.153846,82.307692,168.461538,SINKER_BARS_W_GUIDED_SUBS,True,strategize next-generation users,SpecialService,902,182.08,100.91,182.08,Miller LLC,10303.6,1.75
GB16LSEA91652921065927,772.5625,Sucker Rod Pump,0.0,75.0,60.0,144.0,110.42381460255501,74.7959976196289,TAC_ABOVE_NIP,0.6012936,0.510204081632512,17.18,1.33,Y,OTHER_ANCHOR,60.40221700000001,77.18860600000001,78.413888,79.566425,15.196860000000001,94.763285,SLICK_SINKER_BARS,False,strategize next-generation users,K,874,52.77,52.77,52.77,Miller LLC,9165.3,1.75
GB14EPXU85665059596885,755.9270833333334,Tubing,0.0,75.0,60.0,144.039993286132,132.499673310587,75.0999984741211,TAC_ABOVE_NIP,1.7800653999999998,1.78006537264501,0.0,5.51,N,OTHER_ANCHOR,70.584198,95.9547,101.872304,65.886619,54.145295,120.03191299999999,SUCKER_RODS_W_GUIDES,True,mesh enterprise portals,SpecialService,886,308.26,179.55,179.55,UNKNOWN,9479.4,1.75
GB32BETA50399231594159,712.6458333333334,Tubing,0.0,75.0,60.0,144.0,135.11967873788,85.3642883300781,TAC_ABOVE_NIP,2.49,3.42,19.2,5.55,N,OTHER_ANCHOR,62.898554000000004,84.335104,92.621414,78.026385,35.856201,113.882586,SINKER_BARS_W_GUIDED_SUBS,True,strategize next-generation users,SpecialService,884,294.44,294.44,217.73,UNKNOWN,9995.4,1.75
GB61KIPH50478763365252,163.125,Tubing,0.0,75.0,65.0,169.429992675781,150.5,76.8000030517578,PACKER_DONNAN,3.94,3.42,20.75,7.57,N,arrowset,55.29567900000001,65.703975,163.222654,56.76135,95.06711700000001,151.828466,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,873,333.98,333.98,333.98,Miller LLC,8960.5,2
GB06DIGF81259228530445,402.875,Tubing,0.0,75.0,60.0,144.000531906777,105.761544897617,78.8142852783203,TAC_BELOW_NIP,1.78,0.54,17.21,1.87,Y,OTHER_ANCHOR,61.863991000000006,81.50648100000001,79.73778,88.306488,55.022371,143.328859,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,884,174.72,108.82,174.72,Miller LLC,10056.1,2
GB82FEEQ28981256485804,219.52083333333334,Sucker Rod Pump,0.0,75.0,60.0,144.039810668387,147.801214546992,87.16956329345699,TAC_BELOW_NIP,1.2949346000000002,0.9068331838551341,23.4,1.15,N,OTHER_ANCHOR,56.223653000000006,84.493756,95.07858399999999,83.35398199999999,47.504425,130.858407,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,875,93.38,40.43,93.38,Miller LLC,9675.9,1.5
GB20CATA24242969362247,320.75,Sucker Rod Pump,9.0,50.0,100.0,144.039993286132,150.24319185184498,95.19230651855459,TAC_BELOW_NIP,1.9478877,1.87963454652481,17.1,6.16,N,OTHER_ANCHOR,53.236706000000005,69.638299,5.811372,67.049941,19.54174,86.59168100000001,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,886,194.37,194.37,161.17,UNKNOWN,9719.8,1.75
GB53XQXE97867065516824,715.1666666666666,Tubing,25.5,75.0,65.0,168.02000427246,160.699719696739,96.0999984741211,TAC_BELOW_NIP,2.4,2.4,19.98,6.44,N,OTHER_ANCHOR,70.520288,138.733707,145.659105,191.449202,210.139229,401.588431,SUCKER_RODS_W_GUIDES,False,mesh enterprise portals,SpecialService,903,261.71,261.71,261.71,West-Washington,9019.8,2
GB81IVFH88331563020501,336.1666666666667,Tubing,0.0,80.0,65.0,144.039993286132,129.724234160254,83.5,TAC_BELOW_NIP,1.1623249,1.1623249024328102,19.25,2.59,Y,OTHER_ANCHOR,54.205791000000005,101.20268399999999,128.773604,136.320348,46.277594,182.597941,SINKER_BARS_W_GUIDED_SUBS,False,mesh enterprise portals,SpecialService,874,103.34,103.34,103.34,Miller LLC,9729.6,1.75
GB27HZJT35394995337689,973.6909722222222,Sucker Rod Pump,0.0,75.0,60.0,144.0,122.146500692134,96.704345703125,TAC_ABOVE_NIP,0.8,0.76,17.22,1.8,N,OTHER_ANCHOR,40.083141999999995,84.854189,67.590287,73.427803,25.700889,99.128691,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,905,153.92,153.92,153.92,UNKNOWN,10462.5,1.5
GB63OAAH76340716102149,1075.875,Tubing,0.0,85.0,60.0,144.039993286132,126.814577648127,60.8545455932617,TAC_BELOW_NIP,0.9648877,0.56764103557106,17.14,1.83,N,OTHER_ANCHOR,58.496205,73.999197,61.628085,70.434044,13.818183,84.252227,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,875,61.8,45.45,61.8,UNKNOWN,9394.7,1.75
GB91DEPQ80103958983933,278.5416666666667,Tubing,0.0,75.0,0.0,144.0,163.359554714626,95.05908966064449,PACKER_DONNAN,1.86,1.86,20.75,1.38,N,arrowset,81.228512,124.93203600000001,98.597842,222.65540499999997,86.861486,309.516892,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,901,182.65,182.65,182.65,Miller LLC,10482.9,1.75
GB41HWLX26256740155298,301.1979166666667,Sucker Rod Pump,0.0,80.0,60.0,144.039993286132,135.687273579259,86.3000030517578,TAC_BELOW_NIP,3.1545935000000003,2.10774909474728,0.0,6.1,N,OTHER_ANCHOR,7.4256210000000005,33.292047,98.147209,18.073245,4.192285,22.26553,SUCKER_RODS_W_GUIDES,False,mesh enterprise portals,SpecialService,874,179.65,179.65,179.65,UNKNOWN,9563.0,1.5
GB80MMKL03113534600692,511.8541666666667,Tubing,0.0,75.0,60.0,168.02000427246,118.122642900958,80.51481628417959,PACKER_DONNAN,2.27,2.27,20.74,2.02,N,arrowset,63.105989,73.780684,80.844183,37.497031,39.410619,76.90765,SUCKER_RODS_W_GUIDES,True,strategize next-generation users,SpecialService,872,239.47,239.47,239.47,UNKNOWN,9799.4,1.75
GB69ZFVH10409361284436,731.53125,Tubing,0.0,76.0,60.0,144.0,142.325694008479,81.4363632202148,TAC_ABOVE_NIP,2.4193795,0.999999999999683,0.0,5.52,N,OTHER_ANCHOR,56.856471,58.529525,106.26271799999999,65.097436,26.942308,92.039744,SINKER_BARS_W_GUIDED_SUBS,False,strategize next-generation users,SpecialService,874,165.81,75.12,165.81,UNKNOWN,9668.2,1.75
GB36ESOD66148186070356,143.53125,Rods,0.0,75.0,60.0,144.050003051757,115.47370414733801,98.0736846923828,TAC_BELOW_NIP,3.3091892999999994,0.383921856318023,20.0,2.6,N,OTHER_ANCHOR,52.092993,95.231189,85.911748,52.197278999999995,30.850340000000003,83.047619,SINKER_BARS_W_GUIDED_SUBS,False,strategize next-generation users,SpecialService,902,146.43,92.77,146.43,Bender-King,10298.1,1.5
GB22FUMP61454982345592,1099.5729166666667,Tubing,0.0,75.0,60.0,144.0,144.773815561269,46.770969390869105,TAC_ABOVE_NIP,1.96,2.08,17.12,3.0,N,OTHER_ANCHOR,33.867441,43.161559000000004,76.409269,25.626516,9.795494,35.42201,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,885,192.15,192.15,120.4,UNKNOWN,10276.8,1.25
GB11KBAC84399780463654,788.0625,Rods,0.0,75.0,60.0,144.0,139.654630453626,98.0857162475586,TAC_BELOW_NIP,3.18,2.71,20.09,10.81,N,OTHER_ANCHOR,58.746221,96.215625,70.84366700000001,64.951338,57.25839200000001,122.20973000000001,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,901,259.42,259.42,259.42,Miller LLC,10374.2,1.5
GB25VBMS54147830317144,354.0,Tubing,0.0,75.0,60.0,144.0,111.385774425994,89.75238037109371,TAC_BELOW_NIP,0.76639426,2.44365373940461,21.35,12.49,N,OTHER_ANCHOR,69.93185799999999,83.922438,105.73877,88.862903,37.129032,125.99193500000001,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,883,278.03,278.03,212.06,UNKNOWN,10195.9,1.75
GB42MAIC25210400264026,2482.0,Sucker Rod Pump,19.0,70.0,0.0,144.0,132.765725728118,57.8847312927246,PACKER_DONNAN,0.6551806,0.502528541797464,20.77,2.65,N,OTHER_PACKER,36.404716,33.379059999999996,40.647184,9.732431,1.6507900000000002,11.381536,SINKER_BARS_W_GUIDED_SUBS,False,mesh enterprise portals,D,867,42.22,42.22,42.22,Miller LLC,8673.2,1.25
GB48GCJE20705858011188,244.25,Tubing,0.0,75.0,60.0,168.0,176.076385498046,87.0967712402343,PACKER_DONNAN,1.67,1.02,20.7,2.19,N,arrowset,53.14614,91.970085,116.96169099999999,89.186131,57.66423399999999,146.85036499999998,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,872,101.86,101.86,101.86,Miller LLC,9915.2,1.75
GB46NAOE41704878035700,478.3125,Tubing,0.0,75.0,60.0,169.399993896484,160.097361341815,91.4000015258789,TAC_ABOVE_NIP,2.481102,2.48110197695853,20.0,7.17,N,OTHER_ANCHOR,51.017336,86.023179,114.895275,123.01821899999999,49.338057,172.356275,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,883,283.26,283.26,283.26,Miller LLC,9775.2,2
GB20CAUX23424050291177,512.7083333333334,Tubing,0.0,70.0,60.0,167.642553191489,128.335349400838,46.7999992370605,TAC_BELOW_NIP,2.1078715,2.07626965280734,17.1,6.15,N,OTHER_ANCHOR,62.054739,84.790974,140.186325,86.683988,15.011907999999998,101.69589599999999,SINKER_BARS_W_GUIDED_SUBS,False,strategize next-generation users,SpecialService,875,246.34,246.34,246.34,Miller LLC,9571.7,1.75
GB48POUQ84957527225698,236.98958333333334,Sucker Rod Pump,0.0,75.0,65.0,169.429992675781,135.880102040816,93.69999694824209,PACKER_DONNAN,3.94,3.42,20.75,7.57,N,arrowset,38.84049,47.527102,89.190163,33.73,58.015565,91.745565,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,873,332.02,332.02,326.49,Sanchez PLC,8960.5,1.75
GB57ZWBU09644568723248,172.9625,Tubing,0.0,75.0,60.0,168.02000427246,114.00960108439101,79.8555526733398,PACKER_DONNAN,1.5,1.5,20.77,3.0,N,arrowset,56.661685999999996,65.42,79.587558,90.50867099999999,74.710983,165.219653,SUCKER_RODS_W_GUIDES,False,mesh enterprise portals,SpecialService,872,223.38,223.38,223.38,UNKNOWN,9471.9,2
GB58ZUQU25786991062610,88.875,Tubing,0.0,75.0,70.0,165.416334533691,164.558690795898,93.1480026245117,PACKER_DONNAN,1.15,0.6,20.71,8.13,N,OTHER_PACKER,86.74931,154.012093,390.920814,286.662921,262.044944,548.7078650000001,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,884,246.08,80.54,100.17,Miller LLC,9657.1,2
GB81FYTP82270433712678,701.9583333333334,Tubing,0.0,75.0,60.0,144.0,128.297654160067,73.67692565917959,TAC_BELOW_NIP,1.82,1.82,19.28,2.37,N,OTHER_ANCHOR,53.204618999999994,94.129032,169.338246,38.197339,21.180027,59.377366,SUCKER_RODS_W_GUIDES,False,strategize next-generation users,D,872,78.9,69.02,78.9,Miller LLC,9598.1,1.5
GB85EHOS06427738861225,184.16666666666666,Rods,0.0,75.0,0.0,144.0,121.00458086104601,89.5,TAC_BELOW_NIP,2.92,1.81,17.12,1.54,N,OTHER_ANCHOR,69.860681,89.161152,90.875969,93.950194,48.190290999999995,142.140485,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,901,150.94,150.94,150.94,Miller LLC,10394.8,1.75
GB93LQKP50008668621330,461.125,Sucker Rod Pump,0.0,75.0,60.0,144.0,140.19939753331101,93.89643096923821,TAC_BELOW_NIP,1.1410254,0.692653950347523,20.03,3.56,N,OTHER_ANCHOR,61.129031999999995,111.060569,82.41172399999999,88.967742,46.602823,135.570565,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,902,87.78,67.54,87.78,UNKNOWN,10261.1,1.5
GB78JJDM12695300121008,180.58333333333334,Sucker Rod Pump,0.0,75.0,65.0,169.399993896484,142.700984885475,75.9937515258789,PACKER_DONNAN,5.86,5.86,2.94,5.39,N,arrowset,68.157459,116.26533,104.88478,60.722826,101.597826,162.320652,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,873,651.17,651.17,651.17,Miller LLC,9566.9,1.75
GB48PMXE34611450210271,77.0625,Sucker Rod Pump,0.0,75.0,60.0,168.039993286132,162.852629343668,98.4000015258789,TAC_BELOW_NIP,2.38,2.38,0.0,5.01,N,OTHER_ANCHOR,27.027212,79.98970899999999,31.001441999999997,11.711538000000001,24.548077,36.259615000000004,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,904,362.92,362.92,362.92,West-Washington,9693.1,2
GB26AUFJ20469730367785,1326.3958333333333,Sucker Rod Pump,0.0,75.0,60.0,119.306616961789,116.27832555406799,90.9183502197265,TAC_ABOVE_NIP,1.0291903,1.02919028947109,19.23,1.41,N,OTHER_ANCHOR,27.805234000000002,57.412743999999996,51.741807,35.827622,19.735857,55.563480000000006,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,900,82.82,82.82,82.82,UNKNOWN,9847.9,1.75
GB94GLWA13880266152918,1272.4166666666667,Tubing,0.0,80.0,65.0,144.199996948242,129.002456575281,80.44166564941399,TAC_ABOVE_NIP,1.76,1.76,14.28,2.26,N,OTHER_ANCHOR,58.704409,74.656756,89.932404,70.380395,12.327247,82.707643,SINKER_BARS_W_GUIDED_SUBS,True,strategize next-generation users,D,874,134.58,134.58,134.58,Miller LLC,9587.9,1.5
GB93DSII70241114837593,169.02083333333334,Tubing,0.0,75.0,60.0,119.19000244140601,86.2659907341003,96.5,TAC_BELOW_NIP,1.53888,0.7728009106429359,17.1,2.1,N,OTHER_ANCHOR,50.269521000000005,93.933494,131.746826,62.815412,51.943647,114.75905900000001,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,883,82.99,62.42,82.99,Miller LLC,10010.3,1.75
GB42SWBL70086792108342,1248.96875,Tubing,0.0,75.0,60.0,144.199996948242,141.26976632322902,86.89130401611321,NOSEP_PACKER,1.97,1.23,0.0,2.03,N,arrowset,57.50381899999999,100.39029000000001,427.27975,45.729138,32.200607,77.929745,SINKER_BARS_W_GUIDED_SUBS,True,strategize next-generation users,D,871,163.75,104.68,163.75,UNKNOWN,10491.4,1.5
GB46LAED38174575233299,241.9777777777778,Sucker Rod Pump,0.0,75.0,60.0,144.039993286132,101.20002742040701,92.8409118652343,TAC_BELOW_NIP,2.14,4.47,17.25,16.59,N,OTHER_ANCHOR,46.287755,85.55967199999999,101.537172,60.98775500000001,19.265306,80.253061,SUCKER_RODS_W_GUIDES,True,mesh enterprise portals,SpecialService,886,272.32,272.32,183.88,Miller LLC,9848.0,1.75
GB42JAGJ36188816952722,457.6458333333333,Tubing,0.0,75.0,60.0,144.0,129.178342285156,78.3608703613281,TAC_ABOVE_NIP,1.37,0.68,17.15,2.15,N,OTHER_ANCHOR,61.773925,86.313684,122.212227,117.13346999999999,39.223819,156.35728999999998,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,886,113.48,81.37,113.48,UNKNOWN,9700.7,1.75
GB63NJMA26639614938096,504.9583333333333,Sucker Rod Pump,0.0,70.0,0.0,144.03983489688,116.157321534658,53.4565200805664,TAC_BELOW_NIP,1.1644251,1.16442508624181,19.22,1.95,N,OTHER_ANCHOR,1.9681819999999999,56.411615000000005,113.96701599999999,41.306667,9.247619,50.554286,SINKER_BARS_W_GUIDED_SUBS,True,strategize next-generation users,D,875,72.02,72.02,72.02,Miller LLC,9433.9,1.5
GB08ZING05688961733546,756.4583333333334,Rods,0.0,80.0,60.0,144.023260841317,107.689287469406,81.28276062011709,PACKER_DONNAN,2.2485619999999997,2.24856219810798,20.9,7.1,N,arrowset,62.398926,72.180499,57.373499,44.475576000000004,18.645013,63.120589,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,881,213.65,213.65,213.65,UNKNOWN,10155.0,1.75
GB59RIYN27897099909217,161.58333333333334,Tubing,0.0,70.0,65.0,168.259994506835,144.325044752,86.5846176147461,PACKER_DONNAN,2.96,1.6,20.7,10.64,N,arrowset,64.133614,118.81374199999999,346.028606,164.879518,90.240964,255.12048199999998,SUCKER_RODS_W_GUIDES,False,mesh enterprise portals,SpecialService,872,182.62,182.62,182.62,Miller LLC,10006.9,1.75
GB97MKAA03599130750478,122.0,Rods,0.0,75.0,60.0,169.399993896484,132.240068400989,86.75555419921871,TAC_BELOW_NIP,1.7413151000000002,1.74131511235021,0.0,4.27,N,OTHER_ANCHOR,64.166692,100.798939,134.95553,136.45864699999998,96.887218,233.345865,SLICK_SINKER_BARS,True,mesh enterprise portals,SpecialService,901,362.98,164.36,164.36,Bender-King,10193.4,1.75
GB64CQGL25238324642662,672.4895833333334,Tubing,0.0,70.0,65.0,169.429992675781,142.033484710587,77.68333435058591,TAC_BELOW_NIP,1.6147976000000002,2.7988505113921,17.14,8.43,N,OTHER_ANCHOR,59.795866000000004,80.751707,127.837477,133.09073899999999,27.88843,160.97916899999998,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,882,271.14,271.14,134.07,Miller LLC,9948.5,1.75
GB52DNTH22332552753653,283.7291666666667,Rods,0.0,75.0,60.0,144.039993286132,92.48395695139759,97.53125,PACKER_DONNAN,2.8416723999999998,1.62337683261774,20.71,5.4,N,arrowset,60.213741000000006,86.534175,125.71393,113.47202800000001,36.979021,150.451049,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,875,189.86,170.63,189.86,Miller LLC,9001.8,1.75
GB71NTYC25130528562555,734.3591590046296,Tubing,0.0,80.0,65.0,168.02000427246,135.58297454227102,73.4000015258789,TAC_BELOW_NIP,1.8341467,2.1951213012829,17.0,1.76,N,OTHER_ANCHOR,71.49505400000001,90.966549,124.126324,92.430653,30.200439000000003,122.63109299999999,SUCKER_RODS_W_GUIDES,True,mesh enterprise portals,SpecialService,882,230.34,230.34,123.72,Miller LLC,9972.0,1.75
GB83QGTG04177587147917,583.3958333333334,Rods,0.0,75.0,60.0,144.0,111.14699432085101,74.5285720825195,PACKER_DONNAN,4.481298000000001,4.48129811877982,20.69,7.3,N,arrowset,66.992915,70.741436,74.57198000000001,81.24552800000001,34.144715000000005,115.390244,SINKER_BARS_W_GUIDED_SUBS,False,mesh enterprise portals,SpecialService,885,366.23,366.23,366.23,Miller LLC,10025.6,1.75
GB16AJTN93133574940995,233.6875,Tubing,8.0,70.0,65.0,168.259994506835,145.376331581076,89.0999984741211,PACKER_DONNAN,2.06,2.4,2.94,7.65,Y,arrowset,102.571772,318.637125,117.764375,211.65158300000002,127.745875,339.39745800000003,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,872,261.88,261.88,124.34,Miller LLC,9803.0,1.75
GB81RUMM38462635662714,161.0625,Tubing,0.0,70.0,55.0,144.039993286132,135.921055934225,98.8187484741211,TAC_BELOW_NIP,4.722222299999999,4.722222222222411,19.98,3.2,N,OTHER_ANCHOR,67.912635,89.35226999999999,170.950482,118.24550900000001,149.520958,267.766467,SINKER_BARS_W_GUIDED_SUBS,False,mesh enterprise portals,SpecialService,901,257.78,257.78,257.78,UNKNOWN,10489.3,1.5
GB80HARU05846388628828,628.5416666666666,Tubing,0.0,80.0,60.0,145.5,130.715616526955,82.19999694824209,TAC_BELOW_NIP,1.9428226999999998,1.10133326980409,17.12,7.27,N,OTHER_ANCHOR,49.437098,87.51987700000001,119.632159,51.673155,25.068064,76.74122,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,871,141.61,95.74,141.61,Miller LLC,10148.9,1.5
GB09FLYI82716511229994,243.0,Tubing,0.0,75.0,60.0,144.0,0.0,0.0,TAC_BELOW_NIP,1.3566764999999998,3.30756321194512,17.12,7.2,N,OTHER_ANCHOR,48.193484000000005,44.498548,113.674728,64.930328,22.844262,87.77459,SINKER_BARS_W_GUIDED_SUBS,True,mesh enterprise portals,SpecialService,885,334.22,334.22,98.6,Miller LLC,10031.4,1.75
GB44HYAA28004406107814,642.625,Sucker Rod Pump,0.0,75.0,60.0,119.190018106777,93.41820558511981,95.79047393798821,TAC_BELOW_NIP,1.53888,0.7728009106429359,17.14,2.1,N,OTHER_ANCHOR,19.91801,38.743964,136.508589,92.80585500000001,30.432973999999998,123.23882900000001,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,883,78.16,63.28,78.16,Miller LLC,10019.1,1.75
GB15VAWV33092926795657,1424.3541666666667,Tubing,4.0,75.0,60.0,144.0,98.8291564738406,77.4000015258789,TAC_ABOVE_NIP,1.8198523999999998,1.2724868371791398,17.11,1.6,N,OTHER_ANCHOR,64.088822,76.87400699999999,94.585686,73.362993,24.439129,97.802122,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,875,132.57,132.57,132.57,UNKNOWN,9621.3,1.75
GB68NGPJ85471542304250,307.0208333333333,Sucker Rod Pump,0.0,75.0,60.0,144.0,129.92447732393802,92.74615478515621,TAC_BELOW_NIP,1.3947368999999998,1.39473684210542,19.25,5.63,N,OTHER_ANCHOR,64.821731,65.96419399999999,84.031387,59.92651800000001,22.198083,82.124601,SLICK_SINKER_BARS,False,strategize next-generation users,SpecialService,886,114.28,114.28,114.28,Miller LLC,9581.2,1.5
GB80USYH79797833147562,252.125,Tubing,0.0,80.0,65.0,169.429992675781,160.58059700812998,96.0,TAC_BELOW_NIP,2.31,2.31,17.11,7.3,N,slimline,89.49777399999999,217.131263,253.949331,97.077076,133.373422,230.450498,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,901,248.72,248.72,248.72,Miller LLC,9752.0,2
GB08BQMZ79133336591474,574.1875,Tubing,4.0,75.0,60.0,169.429881156155,136.882647631006,86.61428833007808,TAC_ABOVE_NIP,5.0005774,5.000577604962481,17.17,14.47,N,OTHER_ANCHOR,92.776617,99.16775600000001,110.73806599999999,69.986076,41.461675,111.44775,SLICK_SINKER_BARS,False,mesh enterprise portals,SpecialService,883,459.58,459.58,459.58,Miller LLC,10175.5,1.75
GB75TMPQ34036723600317,277.9583333333333,Tubing,0.0,0.0,60.0,144.03970556464898,0.471244210394743,0.0,TAC_BELOW_NIP,2.16,2.16,17.58,2.5,N,OTHER_ANCHOR,47.719081,88.75,116.905,100.190647,39.507194,139.69784199999998,SINKER_BARS_W_GUIDED_SUBS,False,mesh enterprise portals,SpecialService,881,143.92,143.92,143.92,Miller LLC,10047.0,1.75
GB30TDBA90925975661493,276.2916666666667,Tubing,32.0,75.0,65.0,145.5,145.746560940375,95.1666641235351,TAC_BELOW_NIP,2.0,0.89,17.13,2.47,N,OTHER_ANCHOR,55.407531999999996,140.93106699999998,203.796933,160.993031,50.038328,211.03135899999998,SLICK_SINKER_BARS,False,strategize next-generation users,D,875,131.05,42.05,131.05,Miller LLC,9552.3,1.75
GB93QNHS31409508428304,159.14583333333334,Sucker Rod Pump,0.0,75.0,60.0,144.0,26.765567819277397,0.0,TAC_ABOVE_NIP,1.6090064,1.6090064565431201,17.56,4.92,N,OTHER_ANCHOR,11.67962,216.86839700000002,192.219872,6.050314,5.264151,11.314465,SINKER_BARS_W_GUIDED_SUBS,False,strategize next-generation users,K,885,155.73,155.73,155.73,Miller LLC,9856.4,1.75
GB79OLDF77802264336256,464.40625,Rods,0.0,80.0,65.0,144.0,112.23864755606701,77.20909118652341,TAC_ABOVE_NIP,2.1,1.25,19.1,4.33,N,OTHER_ANCHOR,60.77746,71.35991899999999,98.515951,36.802684,23.05493,59.857614,SLICK_SINKER_BARS,False,strategize next-generation users,D,872,151.9,114.1,151.9,Miller LLC,10156.3,1.5
